bauxite_tonnage,excavator_bucket_m3,dumper_bucket_m3,fill_factor_excavator,fill_factor_dumper,working_days,shifts_per_day,hours_per_shift,total_hours_per_year,haul_distance_km,loaded_speed_kmph,empty_speed_kmph,trip_time_min,eff_machine_excavator,eff_machine_dumper,eff_human,eff_condition,excavators_bauxite,dumpers_bauxite
5399009,7.266270267,37.42351637,0.506034968,0.759468682,302,3,7,6342,2.720204878,37.8370189,43.13512582,13.09730554,0.881727847,0.988861148,0.876841241,0.841351768,1.730207338,4.4812603
6062783,4.101068899,57.87578838,0.872024726,0.751609604,307,2,6,3684,2.992377218,22.79775703,45.56477423,16.81583401,0.720338919,0.91707421,0.941791039,0.78684936,4.190627482,7.800989585
9337479,4.068004542,91.55661715,0.911829625,0.841363649,308,2,6,3696,2.870171161,29.97146306,18.54961048,20.02957535,0.9102276,0.918001141,0.98278081,0.949657346,3.89730591,6.389220381
7590585,7.946663309,36.42594038,0.727083735,0.692929723,280,2,8,4480,2.772261164,27.98090655,26.75035962,17.16268561,0.994623214,0.817327673,0.723994745,0.726947726,2.723117319,22.31857549
3872189,6.132372083,57.90285541,0.574774659,0.551919693,284,3,6,5112,1.754290457,15.20716432,48.31341218,14.10020619,0.737071747,0.730308474,0.882912459,0.758944796,2.115132324,5.691147944
7732361,4.620530351,32.8408916,0.74593798,0.509805266,272,3,7,5712,3.412327738,33.75883043,15.08724757,24.6351524,0.901410403,0.856947445,0.969591678,0.749317805,2.915328014,26.66057756
3522797,4.037764004,37.37592486,0.778118197,0.705705466,278,2,8,4448,3.318621809,20.16909779,15.72325582,27.53626802,0.984319841,0.737911043,0.99210764,0.769191592,1.631331872,12.23584346
5007091,5.486786876,53.44333354,0.508054109,0.558522536,295,2,6,3540,2.527667615,28.82668072,24.25545914,16.51371562,0.755477806,0.734076195,0.802457823,0.989386857,4.112251321,11.18876221
8249043,6.002669245,56.10676557,0.578915363,0.882162,317,3,7,6657,3.258451078,18.45998058,18.75177406,26.01691669,0.847802299,0.801698191,0.744072673,0.865648248,3.174312437,10.51158722
4935272,6.842749024,22.40197422,0.51826019,0.810144326,309,3,6,5562,2.378798649,17.10438782,35.09268313,17.41169105,0.788288132,0.725933726,0.927828611,0.794213201,2.093858576,13.26139746
6037253,9.028245994,40.65594618,0.825148487,0.664502865,317,3,8,7608,3.161248207,25.34608583,47.74260869,16.45626378,0.817436281,0.778633892,0.802913202,0.82321012,0.958375536,7.82681976
6714150,8.266693535,44.94570012,0.649473864,0.779912394,282,2,7,3948,2.53605438,39.76725745,36.10453607,13.04086467,0.702509698,0.724800111,0.737850877,0.755623545,3.931239681,13.04706224
6229449,5.973161699,27.25426434,0.960136184,0.720382624,306,2,7,4284,2.362683471,17.16297682,43.42259194,16.52438142,0.998367742,0.826021689,0.882387311,0.731428761,1.912831803,19.13038483
6077165,8.661465789,32.07044376,0.726021888,0.84592344,315,2,7,4410,3.750419734,26.80515687,16.15303698,27.32567501,0.891217749,0.914906345,0.767277515,0.729530413,2.135389868,22.58621982
5009326,3.356508149,84.4800587,0.966612531,0.9691808,311,2,8,4976,1.182736681,22.86517046,25.97304586,10.83581861,0.974246938,0.863926304,0.806863395,0.702181842,2.732597631,2.268266561
7811071,3.397200524,87.14725649,0.649097439,0.799282175,273,3,7,5733,1.97517293,14.74379709,23.54106539,18.07217965,0.850852919,0.715564623,0.982670116,0.858167793,4.185994565,4.88174695
7210563,6.251887418,89.1086309,0.843687209,0.555791157,289,3,8,6936,3.41504464,10.58567712,43.22758421,29.09668718,0.744323897,0.82843701,0.758712325,0.708354933,2.395041266,11.43150556
9553424,7.879863773,24.39110838,0.931052037,0.919596171,294,2,6,3528,2.777322266,35.42218405,24.27599549,16.56874453,0.895897819,0.850682459,0.916446752,0.701778465,3.113921124,30.46739973
6725802,3.370596356,71.74614565,0.804722649,0.821776061,281,2,8,4496,2.387084342,21.70198197,44.54308013,14.81505828,0.726401808,0.968060375,0.816779919,0.794010822,5.691044242,4.989464252
9556693,8.91148646,81.42946601,0.965403836,0.622875156,292,3,6,5256,2.694457489,20.17610294,22.90734828,20.07026773,0.873087745,0.782363375,0.947228347,0.701597257,1.770631529,11.53162528
4610921,4.727064124,81.7212273,0.596016826,0.819170875,291,2,7,4074,2.594802247,15.60342421,27.02253463,20.73923715,0.896369857,0.986228174,0.932548279,0.941090544,2.482345411,3.375892939
5840918,6.861672895,48.48811546,0.632656553,0.584115422,318,3,6,5724,1.787223468,32.79163986,40.9458958,10.88904965,0.908153616,0.893619602,0.90621174,0.811758236,1.710422127,4.973328702
5311753,5.008334329,95.12182536,0.908992386,0.793847235,280,2,8,4480,1.88819653,25.44788486,16.61481702,16.27063428,0.775654595,0.761115218,0.802115451,0.842970383,2.413927822,4.136817663
7940560,2.378596241,18.50436419,0.625399168,0.844850821,309,2,7,4326,1.484793868,13.55062304,40.42719045,13.77808698,0.955644324,0.867755764,0.859639822,0.82069286,8.896694381,22.02030889
8377168,4.027657037,21.31098304,0.551887354,0.906464203,288,2,6,3456,2.454976854,19.16729378,30.70555743,17.48202546,0.711662109,0.897682838,0.781767325,0.961463704,9.909959098,27.09234026
7718648,4.944685101,25.63164928,0.520749652,0.64075481,303,3,7,6363,2.175315226,27.3136681,38.09670113,13.20451006,0.77327011,0.868105592,0.706521651,0.856171163,4.895870682,15.47723247
8495179,4.53033879,97.96599981,0.628415787,0.728063604,279,2,7,3906,2.550208135,34.57321979,31.8851057,14.22462209,0.709006068,0.819168259,0.871396005,0.985937384,6.096537156,5.135906109
5384333,9.604751727,88.02608058,0.614177807,0.610054915,309,2,8,4944,2.178205343,25.13142113,28.57326979,14.77429182,0.76035189,0.976749669,0.955799846,0.93246503,1.324325054,2.86824205
9206145,4.917119928,87.90113375,0.633116747,0.757263468,282,3,8,6768,2.569775539,11.35347636,47.33764029,21.83772253,0.732065589,0.898035671,0.950823783,0.915534184,3.33298848,4.757008059
4767052,4.646343931,79.16991701,0.664676762,0.569116043,292,3,6,5256,2.29891915,12.13073703,29.51506424,21.04409592,0.819712136,0.99397433,0.767764424,0.883647598,2.567082234,5.234802332
7262551,8.97684851,39.55964642,0.543124586,0.968282806,309,2,6,3708,3.148493615,14.06256549,21.65174989,27.1584224,0.813458905,0.872921665,0.937600938,0.797294099,3.211363436,17.73398291
3770448,3.781193882,75.97930221,0.971649199,0.763886105,314,2,7,4396,2.808422597,39.57974717,47.51058237,12.80405414,0.862008758,0.83831007,0.797767043,0.842696509,1.958273795,2.797857863
6542635,5.742793466,70.88276781,0.947533361,0.696475382,316,3,6,5688,3.851776039,17.33848822,39.84523913,24.12921165,0.988528744,0.824735819,0.8803248,0.912941414,1.293408761,7.068184091
8516182,8.212854718,61.93889381,0.83048691,0.661450534,315,3,7,6615,3.884921477,25.3440262,39.35681481,20.11986346,0.844382186,0.885206275,0.821473244,0.759511762,1.741633271,9.539500642
6826562,5.257314388,49.78171472,0.772090058,0.771734935,309,2,7,4326,1.378407359,37.97937152,34.19800053,9.596014714,0.849146145,0.740435735,0.848822644,0.75073117,3.492491166,6.961428959
8527344,2.865813174,94.33138233,0.666756177,0.609485064,306,3,6,5508,1.396200432,17.97685726,27.5375938,12.70208963,0.848964944,0.783099346,0.860471226,0.804552745,6.701312126,5.257590763
7279319,6.974596517,66.11556662,0.773024966,0.795156586,297,3,8,7128,1.50190414,15.43583378,36.87775543,13.28158397,0.980395586,0.702570763,0.714339913,0.757448023,1.735748904,5.655714474
5142856,4.486640808,98.66046093,0.91587907,0.73489961,320,2,6,3840,3.485333616,26.13317474,16.12170389,25.97342472,0.866379066,0.952953376,0.844294074,0.761807117,2.843168079,6.522882181
4069024,5.543496974,65.93995314,0.738169147,0.966423111,279,2,8,4464,2.749055942,37.26753232,47.67965788,12.88533374,0.722825418,0.85033591,0.906085732,0.937571962,1.763415243,2.126180481
3115042,4.635333259,60.63379853,0.955397465,0.923277161,320,3,8,7680,1.799132924,36.98359254,47.09465638,10.21095631,0.738249918,0.727909112,0.876780202,0.859635392,0.800137743,1.123721813
4149707,7.894534655,55.45508849,0.561291578,0.963967101,280,3,8,6720,1.301591076,24.88658438,37.59857429,10.21514055,0.836228978,0.920346112,0.810152144,0.705664264,1.417028951,1.868924486
6225327,7.589084715,74.83455212,0.746260927,0.957443075,319,2,7,4466,1.127003478,29.00605881,19.94142976,10.72218512,0.846758955,0.835079558,0.759814246,0.792296526,2.347166574,3.457859497
9102651,4.617769465,35.58665082,0.584528875,0.887429201,298,2,7,4172,2.899850447,34.32162019,11.79005736,24.82686614,0.738911877,0.836126128,0.852079035,0.906216974,6.886779903,22.13907898
9523402,3.168135245,39.58015158,0.654882657,0.760942231,317,2,6,3804,1.870851032,26.23564168,10.94865441,19.53106965,0.899111344,0.814330154,0.915841069,0.800849602,8.894783847,22.65143162
5957135,8.602570279,84.34474448,0.967399485,0.920461922,298,3,7,6258,3.38564976,39.07112879,28.69149433,17.27932127,0.893103771,0.882791116,0.840207186,0.887945692,0.8345044,2.680727766
8959584,7.347908968,68.54324285,0.508916895,0.77058078,290,3,8,6960,2.021965232,11.92253763,17.18001042,22.23708504,0.726546069,0.707915085,0.937359149,0.777594959,3.159955027,8.752896058
4978649,3.317872071,44.86525445,0.632433129,0.674930847,271,3,7,5691,3.41505308,21.09665877,35.94136636,20.41362991,0.912497215,0.810354154,0.866578997,0.729979563,3.511024138,9.587354329
6351066,5.990982569,99.08077386,0.731180892,0.537165776,287,2,7,4018,2.022000462,21.31335954,46.25565929,13.31502055,0.993210718,0.953076084,0.753475043,0.971381576,2.412954987,4.724036649
6516250,4.952449275,76.37828293,0.587092094,0.795115599,298,3,6,5364,2.416350233,21.48727985,20.04633605,18.97958981,0.90858224,0.803156073,0.908164207,0.965262206,2.550024319,4.49370698
5962906,4.597290137,48.68001959,0.703312759,0.780406171,305,3,6,5490,2.539647225,27.5769281,17.18434955,19.39289423,0.768522688,0.946663347,0.788680683,0.911608807,2.955318876,6.78844469
5783993,2.907789101,61.46775749,0.854648568,0.525017918,318,3,8,7632,2.845684608,23.29540225,35.30784166,17.16517295,0.720818594,0.940803749,0.94270981,0.773591415,2.820063073,4.896053249
9662185,8.223875408,56.90747388,0.782063472,0.82696568,316,3,6,5688,3.959343178,31.45229102,34.58564476,19.42180849,0.976786945,0.717015986,0.708842906,0.753478534,2.461002513,15.25519166
3704582,7.318400351,43.82611932,0.535252478,0.790019244,276,3,8,6624,3.292732664,26.18847552,15.16147151,25.57458611,0.915908371,0.728272105,0.890130298,0.78590982,1.083181561,6.75702607
7848278,3.442847746,86.52883655,0.505514224,0.656064138,317,2,7,4438,2.789891597,12.60588724,38.06854536,22.67615387,0.703778511,0.728802084,0.789128866,0.716281356,12.41663319,14.28982412
3135024,5.742419296,21.02409456,0.799091223,0.632202149,318,3,8,7632,2.748995439,22.04959377,47.96318413,15.91927942,0.858287337,0.855238303,0.977306304,0.864724967,0.599936647,5.672513754
5367803,2.476099541,38.23295452,0.962331344,0.677123002,290,3,7,6090,3.089313378,14.9388174,15.94690255,29.03136201,0.89849596,0.999848905,0.778920914,0.872824264,2.943647407,12.11728892
8281903,7.713723495,20.90824557,0.986083312,0.507138491,315,3,7,6615,3.378032463,36.62687375,21.32067864,20.04005036,0.880395047,0.868789779,0.740414719,0.745274795,1.646982917,41.13083318
4992719,4.050039391,47.31657483,0.935635925,0.831573915,296,3,6,5328,2.461048122,34.39546442,48.18550608,12.35755871,0.802513564,0.905109864,0.705904965,0.920692798,2.304777235,4.169153709
3031346,6.097359647,45.6120797,0.732517662,0.844948002,314,3,6,5652,3.936568046,36.4075532,21.19749319,22.63005011,0.965199333,0.762095891,0.975457948,0.94455407,0.65638191,3.737513531
5092332,2.062271762,79.00343747,0.553184083,0.541174572,316,2,7,4424,1.888191522,31.31274149,16.7732743,15.37234961,0.700810365,0.829780398,0.85097917,0.891299214,9.227384106,5.479887013
5515962,3.67820331,21.29924369,0.732362402,0.807805976,274,2,8,4384,3.850207466,15.38335713,11.01682741,40.98609123,0.728513938,0.985160342,0.994124308,0.863637009,3.630067448,29.52948506
4490496,2.493135067,96.47637658,0.570966605,0.652361403,307,2,6,3684,1.828258265,16.52342902,20.16710857,17.07811208,0.946755341,0.765622097,0.772890538,0.892692687,6.372296778,5.217826537
4774348,8.657903532,39.19187249,0.681686604,0.732256125,313,2,8,5008,3.891831203,14.67025638,19.09519817,33.14595397,0.993678894,0.751717141,0.807244931,0.918827828,1.065374419,16.45682616
7661322,6.832925,72.0097613,0.801262945,0.535661495,317,2,8,5072,1.478170797,11.32276649,25.75950031,16.27592445,0.720769038,0.763115966,0.787088355,0.935963097,2.525805888,9.447879321
4617270,8.615228352,23.33046026,0.851971041,0.668972786,291,3,7,6111,1.825383272,25.21431648,41.4517157,11.9858654,0.792994041,0.979762938,0.774540557,0.892759551,0.912574474,7.137230207
6707193,7.525608316,60.39235708,0.689580432,0.670137491,284,3,6,5112,2.206469146,13.07183388,12.46022946,25.75259746,0.88624979,0.967298612,0.848852778,0.947416949,1.724365387,8.943546453
5375646,4.697902007,76.02464701,0.871410751,0.525426984,313,3,7,6573,1.401823658,38.31366668,42.16811629,9.189906264,0.766336979,0.782278555,0.864283595,0.743354567,1.972439284,3.119725413
7154967,8.137345123,71.08322962,0.722973653,0.61233035,296,3,7,6216,1.193215348,11.65113127,17.49401671,15.23714168,0.91805907,0.912358631,0.745988848,0.974425549,1.42519847,5.063133388
8401675,8.303527365,34.36667099,0.745110987,0.679144732,278,3,8,6672,3.577567116,24.02631549,26.16880176,22.13679102,0.948348582,0.706781332,0.773152819,0.745772267,1.80934851,24.42231424
4133942,8.802139155,75.04134561,0.64523948,0.5825865,312,2,6,3744,3.753542268,21.6120194,32.50563989,22.34912183,0.976430089,0.826922657,0.78362674,0.841276248,1.468134675,8.62847332
3996114,3.868334415,99.53468861,0.978285429,0.921739585,283,3,7,5943,3.402428484,37.54774504,34.12015362,16.42010478,0.906512164,0.788459688,0.974023881,0.782667001,1.249849802,1.66846843
4382311,7.343395789,22.94477464,0.753925072,0.581117774,319,2,6,3828,2.595867096,25.33894073,48.17606039,14.37972129,0.82490485,0.949894622,0.996150352,0.795387949,1.537920675,13.67014762
3292527,9.374313865,46.73717756,0.951061119,0.958728111,279,2,6,3348,2.077485473,28.00759099,14.72218029,17.91730537,0.979198751,0.781133856,0.820106678,0.961118772,0.694725543,5.322363501
9818217,6.631332261,48.37942464,0.788867885,0.757542188,314,3,8,7536,1.42233502,25.39715716,33.48716513,10.90866468,0.905712169,0.894859729,0.827273711,0.827498572,1.95261014,5.275250885
6413553,2.191803579,41.60715515,0.909934074,0.776970867,300,2,6,3600,3.50671213,39.0163962,27.54621525,18.03084649,0.835174748,0.785657522,0.789412757,0.81493043,8.08198696,16.38326108
6327372,5.415242565,61.92154465,0.615470832,0.871751268,316,3,7,6636,3.146906652,34.00163224,23.84428963,18.47174033,0.859596495,0.942710365,0.934219819,0.76450143,2.265192594,4.038346036
6152981,8.92050024,57.49806752,0.570451972,0.608952235,285,3,6,5130,1.052291637,32.01686113,12.94325178,11.85003216,0.894301001,0.826526494,0.74404049,0.84369818,2.040929782,6.519729136
3890648,3.061150996,59.08428871,0.889533757,0.630316727,280,3,7,5880,1.392629,23.72706543,20.73128782,12.55213506,0.748874978,0.801045733,0.866409753,0.872583878,2.086378694,3.06875558
3976446,8.709636196,51.42799207,0.863292883,0.755030114,313,3,7,6573,2.37238494,25.53036005,43.27296474,13.86486739,0.886588787,0.818606953,0.93046203,0.827556815,0.572914904,2.855815753
8050046,7.362557072,69.60625871,0.965509638,0.920708218,311,3,7,6531,3.955809964,17.42518386,13.18623364,36.62073608,0.894234077,0.802452133,0.933872935,0.872562488,1.156733719,8.97616294
9581776,9.514081831,15.16421271,0.862885523,0.828532591,285,2,6,3420,3.266293302,18.01215824,29.07351099,22.62105647,0.919691258,0.806621622,0.946148933,0.713412079,2.672350197,77.20621453
4591920,3.481660093,72.91162075,0.766697446,0.757201934,312,3,6,5616,3.717967452,11.2375097,27.26603417,33.03273577,0.777030855,0.710464092,0.823080741,0.731967844,3.180677736,9.524571994
9289272,2.713652471,32.94843318,0.75106582,0.510005862,297,3,6,5346,2.542092458,27.19447744,47.03006772,13.8518453,0.775856494,0.855220387,0.704488359,0.779363886,9.728828509,25.42008701
6497720,9.442809417,81.71505359,0.600004461,0.565421181,274,2,8,4384,2.875634602,39.59146515,31.3435892,14.86269394,0.902743491,0.86796495,0.936902084,0.921641515,1.631359558,5.301199777
8264887,4.347169158,89.61340788,0.88244308,0.511078315,283,3,8,6792,3.588587731,24.26248711,49.77800354,18.19992047,0.850513845,0.782406248,0.894593698,0.916466165,2.211352066,6.281920842
9315676,6.292986238,80.54656409,0.830632653,0.70467246,320,3,7,6720,1.044849913,36.70056703,19.79814033,9.874684366,0.968623813,0.748770121,0.998654935,0.735655774,1.811630512,3.653542427
8085269,8.298002421,49.74298812,0.911673738,0.840301935,301,3,8,7224,1.020356659,11.30368739,46.15920036,11.74236541,0.936992428,0.944561913,0.725418605,0.886891866,1.193009327,4.311556241
3944793,8.904230234,55.9175305,0.539263593,0.780269676,281,2,7,3934,3.799829237,34.18049514,37.71887175,17.71461907,0.799622167,0.746482536,0.954710354,0.856479854,1.552581188,5.558265485
7807144,3.579890253,92.41782244,0.587291992,0.643030026,306,3,6,5508,1.266788568,11.74503276,24.88981181,14.52519541,0.85505103,0.779009086,0.762959403,0.879729798,5.710409421,5.521521363
3127319,8.578197692,62.82691096,0.982194628,0.60861205,271,3,6,4878,2.657510429,16.46408298,18.01403406,23.53622283,0.914239598,0.81098324,0.783689858,0.754116243,0.684588786,6.861281765
4277879,7.836853194,23.52051647,0.858880272,0.839909063,287,2,7,4018,1.446364852,26.75153433,46.69395606,10.10252191,0.949276747,0.712478787,0.706933201,0.81190213,1.411252977,11.09517101
6671013,2.001926996,29.32374469,0.51521177,0.66407359,272,3,6,4896,3.815404637,13.67557428,18.48111402,34.12657712,0.972456879,0.729085637,0.881922933,0.835448782,8.962539759,37.04223779
4052666,8.959247471,66.41996912,0.807045369,0.765955348,284,3,6,5112,3.680377163,34.69679078,14.12166774,27.00150266,0.727555101,0.833505605,0.999851557,0.950568787,0.770781116,4.426158189
6804287,5.089091188,81.888889,0.809948976,0.541367542,287,2,8,4592,3.511066392,12.36705488,13.65415461,37.46285163,0.947194117,0.903130383,0.759675208,0.723921567,3.354748273,21.00937903
9988087,6.09149125,52.41261801,0.756214276,0.836356806,273,3,7,5733,3.225419426,32.7011473,36.67621547,16.19457807,0.816139153,0.775392306,0.749860161,0.804842236,3.732606207,11.4616935
9898995,6.565517293,56.16262684,0.774989493,0.745895316,288,2,7,4032,1.40765845,11.99883995,49.04318745,13.76111826,0.86963691,0.914651786,0.732888458,0.924887726,3.979023488,10.84014484
6655694,8.743603121,54.95815647,0.69488766,0.696354266,308,2,6,3696,2.316726221,38.5950153,34.3285309,12.6508081,0.884811559,0.737271012,0.873848255,0.899539858,2.071498745,8.559579227
